148235 EP31100|燃烧学
148237 EP31400|通用流体机械
148238 EP31500|制冷及低温原理
148242 EP31700|风能利用原理与技术
148244 EP32001|热工实验（II）
148248 EP35705|《风能利用原理与技术》课程设计
148250 EP40003|传热学（Ⅱ）
148251 EP40009|专业外语
148253 EP40013|工程伦理学
148254 EP40201|热力发电厂
148256 EP40208|热力系统仿真与优化
148263 EP40703|分布式能源系统及理论
148264 EP40704|氢能及新型能源动力系统
148265 EP40705|储能技术原理
148266 EP40706|燃料电池技术
148267 EP40707|可再生能源及其利用技术
000465 EP40708|能源动力过程中的环境保护
148268 EP41102|换热器
148269 EP41300|汽轮机原理
148272 EP45204|《热力发电厂》课程设计
148273 EP45303|《汽轮机原理》课程设计
148274 EP45707|《生物质能转化原理与技术》课程设计
128203 EST20000|热力学与统计物理学
000122 EST20300|模拟电子技术Ⅰ（低频部分）
128206 EST30101|固体物理和半导体物理
128207 EST30102|微光机电系统（双语）
128210 EST30121|电磁场与微波技术
128212 EST31100|半导体器件与测试技术
128213 EST31101|电子测量
128214 EST31102|数字系统与逻辑设计
128215 EST31103|电子电路CAD
128216 EST31105|可编程逻辑电路技术
128219 EST32102|集成电路工艺实习
128223 EST35100|可编程逻辑电路课程设计
128224 EST40101|纳米电子学及应用
128225 EST40200|集成电路封装与测试
128226 EST41201|虚拟仪器
128227 EST45100|专业综合课程设计
048012 EUS10010|学业素养英语初阶（1）
000502 EUS10012|学业素养英语 (1-1)
000619 EUS10019|大学英语（1）
000503 EUS10022|学业素养英语 (2-1)
000504 EUS10032|学业素养英语 (3-1)
000332 EUS10161|学术英语视听说
048269 EUS20010|学业素养英语进阶（1）
058328 FA10604|书法
058329 FA10610|速写
000585 FA10697|线描基础
000586 FA10698|素描（1）
000574 FA10700|花鸟（工笔）（1）
000587 FA11412|造型基础
058022 FA11450|构成基础
000573 FA11490|油画基础
058341 FA20650|民间收藏与古画临摹
058342 FA20651|山水（工笔）（1）
058345 FA20671|人物（工笔）（1）
058347 FA21400|国画艺术
058348 FA21410|艺术与摄影
058349 FA21411|油画人物写生（1）
058351 FA21420|素描人物写生
058356 FA24411|色彩写生（1）
058357 FA24620|山水画素材收集
058358 FA30400|艺术市场
058359 FA30607|篆刻
058360 FA30608|水墨构成
058361 FA30609|中国画装裱
058367 FA30672|人物（工笔）（2）
058368 FA30682|人物（写意）（2）
058369 FA31400|综合材料运用
058370 FA31431|油画人体写生（1）
058372 FA31450|超写实技法
058376 FA34412|色彩写生（2）
058377 FA34630|人物画素材收集
058378 FA40646|花鸟画创作
058379 FA40666|山水画创作
058380 FA40686|人物画创作
058381 FA41411|专业创作（1）
058382 FA41462|专业创作（2）
058383 FA44413|艺术考察
058384 FA44640|毕业创作素材收集
000509 FCP0000|程序设计基础（1）
000505 FILM10000|新生研讨课
000506 FILM10020|艺术概论
068201 FILM10110|中国电影史（1）
068202 FILM10112|中国电影史（2）
068001 FILM10120|外国电影史（1）
000469 FILM10121|经典戏剧作品研读
068203 FILM10140|戏剧概论
068002 FILM10150|广播电视概论
068206 FILM10230|导演基础Ⅱ
068207 FILM10231|导演基础Ⅰ-（1）
068209 FILM10405|播音学概论
068004 FILM10651|服装结构设计原理
068211 FILM11132|影片赏析
068213 FILM11201|视听语言Ⅰ-1
068214 FILM11301|表演基础Ⅰ-1
068010 FILM11303|表演基础Ⅱ-1
068215 FILM11401|普通话语音及播音发声1
068216 FILM11503|图片摄影基础
068217 FILM11505|曝光技术与影调调节
068218 FILM11530|数字音频技术应用
068220 FILM11604|构成（1）
068017 FILM11621|舞台美术设计（1）
000472 FILM1162|计算机辅助设计
068018 FILM11631|影视美术设计（1）
068019 FILM11641|化妆基础（1）
068221 FILM12320|言语基础
068222 FILM12340|形体与礼仪
068223 FILM12341|形体基本功（1）
068022 FILM12501|电视摄录与编辑技术基础
068224 FILM12601|绘画（1）
068024 FILM12911|声乐（1）
068025 FILM12912|声乐（2）
068228 FILM20251|电视编导基础
068231 FILM20521|电影摄影分析1
000470 FILM20924|中国现当代文学作品导读
000467 FILM21202|视听语言Ｉ-3
069693 FILM21215|短片剧本写作
068243 FILM21234|剪辑：理论与实践
068245 FILM21254|纪录片理论与创作
068246 FILM21303|表演基础Ⅱ-2
068247 FILM21410|播音创作基础（1）
068250 FILM21450|演讲与论辩
068251 FILM21509|数字摄影基础
000468 FILM21512|影视摄影造型与照明基础
068254 FILM21531|影视录音工艺
068259 FILM21630|影视美术基础
068263 FILM21644|毛发制作
068266 FILM22310|表演技能
000471 FILM22312|形体技能
068268 FILM22322|言语表现力
000473 FILM22600|中外美术史
068271 FILM22601|绘画（3）
068273 FILM22911|声乐（3）
068277 FILM30100|中外电影史
068278 FILM30101|电影美学
068280 FILM30134|类型电影
068283 FILM30154|经典纪录片分析
068284 FILM30222|电影剧本分析
068286 FILM30502|摄影发展简史
068287 FILM30551|影视制作流程（双语）
068291 FILM30650|中外服装史
068292 FILM30654|舞台服装设计
068294 FILM30923|外国文学作品导读（2）
068295 FILM31226|舞台戏剧写作
068297 FILM31242|影视创作与制作（2）
068300 FILM31261|电视类型节目策划与制作（1）
068303 FILM31412|广播播音与主持（2）
068304 FILM31420|电视播音与主持（1）
068307 FILM31452|文艺作品演播
068308 FILM31454|口语传播
068314 FILM31545|数字媒体应用技术（1）
068315 FILM31546|数字媒体应用技术（2）
068317 FILM31613|制图与模型制作（2）
068318 FILM31623|舞台灯光（2）
068319 FILM31627|舞台多媒体艺术与技术
068322 FILM31643|化妆技巧（2）
068325 FILM31648|发型设计
068326 FILM31649|中国妆饰史
068330 FILM31660|影视动画基础
068332 FILM31665|数字三维空间设计
068334 FILM31933|新闻评论
068335 FILM31935|传播学
068336 FILM32311|表演创作2
068337 FILM32330|影视剧配音艺术
068338 FILM32452|舞台主持技巧
068341 FILM32461|双语主持（1）
068342 FILM32615|绘景
068343 FILM34160|学年论文
068347 FILM34680|创作实习
068349 FILM40138|影视批评
068350 FILM40144|现代戏剧研究
068351 FILM40236|戏剧导演基础
068352 FILM40256|电视剧研究
068353 FILM40552|影视制片管理
068354 FILM41266|综艺类节目策划与制作
068355 FILM41267|谈话类节目策划与制作
068357 FILM41533|电影混音技术
068358 FILM41547|高清影视后期制作
068359 FILM41548|电视节目现场制作
068360 FILM41647|影视特效化妆设计
068362 FILM41668|虚拟互动空间设计
068363 FILM42313|实验戏剧专题
068364 FILM42345|肢体形象塑造
068367 FILM45090|毕业实习
068371 FILM45390|毕业实习
068372 FILM45391|毕业创作（塑造完整人物形象）
038251 FM10031|经济学原理1
038254 FM10334|金融学
038258 FM20100|会计学
038259 FM20133|施工与房地产企业会计
038260 FM20232|财税法规
038265 FM30100|工程财务管理
038267 FM30157|管理会计
038268 FM30252|税收策划
038269 FM30255|公司治理
038271 FM30356|金融会计学
038272 FM30359|商业银行经营管理
038274 FM31159|审计学
038275 FM31254|资产评估学
038276 FM31258|财务决策支持系统
038277 FM31351|证券投资学
038279 FM35253|税收策划课程设计
038282 FM40172|政府与非营利组织会计
038285 FM40273|跨国公司财务
038286 FM40276|公司财务风险管理
038288 FM40371|金融工程
038289 FM40374|私人理财
038290 FM40375|信托与保险
048272 FREN20014|第二外语（1）（法语）
048274 FREN30014|第二外语（3）（法语）
208330 GE30100|工程地质学
000165 GE34011|岩土工程综合实习
208337 GE41020|工程钻探
208338 GE44010|工程钻探实习
208339 GE44020|生产实习
000540 GERM10030|综合德语（1）
000571 GERM10330|德语现当代文选（1）
048280 GERM10910|新生研讨课
000539 GERM13220|德语项目实践（1）
000570 GERM13230|德语演讲
048282 GERM20010|基础德语（3）
048283 GERM20014|第二外语（1）（德语）
048286 GERM20110|德语听力（3）
048288 GERM20210|德语会话（3）
048290 GERM20310|德语阅读（2）
048292 GERM20410|德语写作（1）
048294 GERM21010|德语综合练习课（3）
048296 GERM23210|德语口语实践（2）
048298 GERM30010|综合德语（1）
048299 GERM30014|第二外语（3）（德语）
048302 GERM30110|德语视听说（1）
048304 GERM30310|德语报刊选读
048306 GERM30510|德语笔译（1）
048311 GERM30610|德语文学史
048313 GERM30710|德语语言学导论
048316 GERM30810|中德跨文化交际
048317 GERM30820|德国历史
048320 GERM33510|德语应用实践（1）
048322 GERM40010|综合德语（3）
048323 GERM40110|德语外电选听
048326 GERM40910|日耳曼学专题研究（2）
048327 GERM43510|德语应用实践（3）
208004 GGE21000|工程测量（I）
208345 GGE21030|数学地形测量学（II）
208347 GGE21340|地图数据库
208005 GGE24000|工程测量实习
000171 GGE24431|数字测图实习（II）
208353 GGE30050|测绘工程专业英语
208354 GGE30060|测量数据处理理论
208357 GGE30250|摄影测量学
208359 GGE31050|数字图像处理
208360 GGE31150|大地测量学基础
208363 GGE34160|控制测量实习
208365 GGE34250|摄影测量实习
208366 GGE35150|控制测量课程设计
208367 GGE40070|现代测量技术应用（研讨课）
208368 GGE40570|工程测量学
000189 GGE44191|测绘综合实习
208371 GGE44580|工程测量学实习
208373 GGE45570|工程测量学课程设计
000507 GRA10001|画法几何
208009 GRA11000|工程制图与计算机绘图（I）
208010 GRA14000|制图综合训练
748801 HG00001|中国传统文化经典解读
748805 HG00005|全球通识与跨文化交流
748807 HG00007|外国美术史及名作鉴赏
748809 HG00009|音乐与心理调适
748810 HG00010|电影美学
748813 HG00013|媒介素养
748814 HG00014|阅读城市与建筑
748818 HG00018|中国文化史专题
748821 HG00021|柏拉图《理想国》导读
748822 HG00022|汉语历史与文化
748824 HG00024|近现代西方哲学经典导读
748827 HG00027|荷马史诗
748828 HG00028|“小说中国”：文学与批评导读
748832 HG00032|明清经典小说鉴赏
748838 HG00038|美国历史与文化
748840 HG00040|苏轼文学与宋型文化
748842 HG00042|西方文学经典导读
748844 HG00044|中国古代食物史
748848 HG00048|中国文化之《左传》导读
748850 HG00050|先秦诸子学概论
748854 HG00054|西藏历史与藏文化概论
000051 HG00055|语言与社会
000053 HG00057|器乐作品读鉴
000054 HG00058|摄影艺术创作
000056 HG00060|写作
000058 HG00062|德国制造与创新
000059 HG00063|俄罗斯历史与文化
000208 HG00066|中国文化之《诗经》导读
000297 HG00067|批判性思维导引
000298 HG00068|西方美学经典导读
000452 HG00069|希腊神话的现代启示
000435 HG00071|世界舞台上的中华文明
000436 HG00072|川剧艺术与身段体验
000437 HG00073|世界经典音乐文化解码
000439 HG00075|运动健身理论与实践
000589 HG00076|大学国文
319636 HSHS10000|新生研讨课
168205 ICE20010|模拟电子技术（Ⅰ）（低频部分）
168206 ICE20011|数字电子技术（Ⅰ）
168208 ICE20013|信号与系统（Ⅰ）
158281 ICE20017|模拟电子技术（Ⅱ）（低频部分）
169635 ICE20019|数字电子技术（Ⅰ）
169636 ICE20021|模拟电子技术（Ⅰ）（低频部分）
168211 ICE20023|半导体物理
168216 ICE22010|模拟电子技术实验（Ⅰ）（低频部分）
168217 ICE22011|数字电子技术实验（Ⅰ）
168219 ICE22013|信号与系统实验
168220 ICE22017|模拟电子技术实验（Ⅱ）（低频部分）
168222 ICE25001|模拟电子技术设计与实践（低频部分）
168224 ICE25003|微电子器件设计与实践
168225 ICE30012|模拟电子技术（Ⅰ）（高频部分）
000075 ICE30013|模拟电子技术（高频部分）
000076 ICE30015|数字信号处理（Ⅰ）
168226 ICE30016|数字信号处理（Ⅰ）
168227 ICE30017|数字信号处理（II）
168228 ICE30020|锁相及频率合成
168237 ICE31018|EDA技术基础
168238 ICE31019|通信接口技术
000077 ICE31020|EDA技术基础
168239 ICE31022|现代通信系统
168240 ICE31023|数字通信原理
168246 ICE31052|模拟集成电路原理与设计
168250 ICE31056|集成电路封装与可靠性技术
168251 ICE32012|模拟电子技术实验（Ⅰ）（高频部分）
168252 ICE32016|数字信号处理实验（Ⅰ）
168253 ICE35003|模拟电子技术设计与实践（高频部分）
168254 ICE35004|可编程逻辑设计与实践
168256 ICE35006|通信接口技术实践
168258 ICE40003|智能信息处理
168259 ICE40012|语音信号处理
168260 ICE40038|纠错编码
168261 ICE40039|软件无线电技术
168263 ICE40041|卫星通信
168264 ICE40042|无线自组网
168265 ICE40043|信息新技术
168266 ICE40045|宽带传送与接入
168268 ICE40048|大数据计算
168269 ICE40049|电子测量技术
168271 ICE41036|通信综合实践
168272 ICE41037|光网络技术
168273 ICE41044|移动通信系统
168274 ICE41046|数字图像处理
168275 ICE41051|功率器件与IC技术
168277 ICE45006|微波技术及应用实践
168280 ICE45009|创新实践
168281 ICE45010|嵌入式实时操作系统实践
168282 ICE45011|集成电路版图设计与实践
000305 ICE45012|企业实习3
000254 ID20011|人机工程学
058390 ID20511|工业设计史
000252 ID20532|构成基础II
058391 ID20721|产品造型基础
000253 ID21011|计算机辅助设计I
058392 ID21722|产品效果图表现
058394 ID21741|计算机辅助平面设计
058397 ID30032|产品设计2
058402 ID30521|产品设计原理
058403 ID30523|工业设计程序与方法
000265 ID30710|设计原理与创新思维
000259 ID30711|设计竞赛及专题研究
000266 ID30731|产品创新设计管理
058405 ID30741|产品色彩设计
058408 ID31012|模型设计与制作
058409 ID31022|用户研究与产品价值分析
058410 ID31311|创意机构设计
058412 ID34013|专业实习
058414 ID40012|设计战略与商业模式
058415 ID40021|专题设计研究1
058416 ID40022|专题设计研究2
058418 ID41711|展示设计与产品推广（含产品摄影、多媒体）
118007 IE12100|独立性实验
118203 IE20100|系统工程导论（双语）
118205 IE21100|基础工业工程学
118208 IE30100|工程经济学
118215 IE30200|管理信息系统（Ⅰ）
118217 IE30210|财务与成本管理
118218 IE30220|企业标准及其管理
118220 IE30240|市场营销学
118224 IE31100|工程统计学
118225 IE31110|人因工程（双语）
118226 IE31120|数据库原理及其应用
118231 IE35200|管理信息系统课程设计
118232 IE40100|先进制造系统
118234 IE40200|供应链管理
118236 IE40220|采购管理
118237 IE40240|工业企业管理
118238 IE43200|创新性实践
748954 IPG00001|创新思维
748956 IPG00003|数学模型
748957 IPG00004|机电控制工程创新实践
748960 IPG00007|大学生职业生涯规划
748961 IPG00008|职业发展与就业指导
748962 IPG00009|创业管理
110000 IPG00010|机器人探秘
000106 IPG00012|电影声音艺术与技术
000444 IPG00013|电子设计与科技创新
000445 IPG00014|物理体验与探索
748955 IPG01002|数学实验
748959 IPG01006|创新思维与创新实践
018263 IPT10300|马克思主义基本原理
018264 IPT10400|毛泽东思想和中国特色社会主义理论体系概论
018008 IPT13100|思想道德修养与法律基础实践
018265 IPT13400|毛泽东思想和中国特色社会主义理论体系概论实践
678003 IPT20000|形势与政策（3）
048330 JAPA10010|基础日语（1）
048331 JAPA10110|日语听力（1）
000541 JAPA10111|日语视听说（1）
048332 JAPA10210|日语会话（1）
048333 JAPA10910|新生研讨课
048334 JAPA11010|日语综合练习课（1）
000542 JAPA11011|日语语言技能拓展（1）
048335 JAPA13210|日语口语实践（1）
000543 JAPA13211|语音实践
048336 JAPA20010|基础日语（3）
048337 JAPA20014|第二外语（1）（日语）
048340 JAPA20110|日语听力（3）
048342 JAPA20210|日语会话（3）
048344 JAPA20310|日语阅读（1）
048346 JAPA20410|日语写作（1）
048348 JAPA20810|日本历史与文化
048349 JAPA21010|日语综合练习课（3）
048351 JAPA23210|日语口语实践（3）
048353 JAPA30010|综合日语（1）
048354 JAPA30014|第二外语（3）（日语）
048357 JAPA30110|日语视听说（1）
048359 JAPA30210|日语议论文写作与演讲
048361 JAPA30510|日语笔译（1）
048363 JAPA30530|日语口译（1）
048365 JAPA30550|旅游日语
048367 JAPA30610|日本名著导读
048368 JAPA30620|日本文学史
048370 JAPA30710|日本语言专题研讨
048371 JAPA30810|日本社会文化专题研讨
048374 JAPA33210|日语应用实践
048376 JAPA40410|日语学术写作
048379 JAPA40810|中日文化比较
070000 JC10000|新生研讨课
000290 JC10004|中国现当代文学
000517 JC10005|大学国文
078202 JC11001|新闻学概论
078203 JC11003|中国新闻传播史
000291 JC11006|Java语言
078206 JC20002|美学
078209 JC21001|传播学概论
078213 JC22001|新闻采访与写作
078216 JC22004|图片编辑与视觉传播
078220 JC30001|社会学概论
078223 JC31001|传媒伦理与法规
078225 JC32001|专业英语
078226 JC32002|网络新闻学
078227 JC32003|公共关系学
078229 JC32005|媒介融合
078231 JC32007|视听语言
078233 JC32009|国际传播
078238 JC32101|新闻评论
078239 JC32102|专业新闻报道
078241 JC32201|广播节目制作
078242 JC32202|节目主持艺术
078243 JC32203|广播电视评论
078245 JC32205|出镜记者与现场报道
078255 JC43098|专业实习
000564 LA10112|新生研讨课
000518 LA10130|人居环境概论（2）
198259 LA11010|绘画（1）
198263 LA20210|外国园林史
198264 LA21010|绘画（3）
198270 LA30110|景观设计原理
198271 LA30120|环境行为学
198272 LA30130|艺术史
198273 LA30210|中国园林史
198274 LA31110|景观设计（1）（含快题）
198275 LA31120|景观设计（2）
198278 LA31150|景观表达（1）
198279 LA31310|园林植物配置
198280 LA31320|形式认识及材料试验
198285 LA40110|城市绿地系统规划与设计
198286 LA40130|艺术欣赏
198287 LA40140|景观规划设计理论与方法
198290 LA41110|景观设计（5）（含快题）
198291 LA41120|景观设计（6）
198294 LA41150|城市公共艺术
198295 LA41160|景观表达（2）
198296 LA50110|景观规划实务
198298 LA50410|风景区与自然遗产保护
198299 LA54010|设计院实习
088201 LAW10101|宪法学
088202 LAW10102|刑法总论
088203 LAW10103|民法总论
088204 LAW10104|法学导论
088002 LAW10106|法理学
088004 LAW10108|法律逻辑学
088005 LAW10109|中国法制史
088205 LAW10112|新生研讨课
000560 LAW10115|宪法学
000508 LAW1112|创新（创业）训练课（1）
088206 LAW20101|经济法学
088207 LAW20102|民事诉讼法
088208 LAW20103|国际法
088209 LAW20104|合同法
088210 LAW20105|国际私法
088211 LAW20106|知识产权法
088215 LAW20110|劳动与社会保障法
088217 LAW20112|环境与资源保护法
088218 LAW22101|模拟法庭（2）
088220 LAW30101|公司法
088221 LAW30102|竞争法
088222 LAW30103|法律英语（1）
088223 LAW30104|证据法学
088225 LAW30106|国际经济法（双语）
088245 LAW34101|法律实践
088246 LAW35198|学年论文实践
088251 LAW40105|银行法
088252 LAW40106|西方法律思想史
088253 LAW40107|比较知识产权法
088254 LAW40109|国际经济组织法
088256 LAW40111|法律英语（2）
088257 LAW40112|数据法
088258 LAW40113|能源法
088259 LAW40114|继承法
088260 LAW40115|证券法
088261 LAW40116|劳动争议调解与仲裁法
088262 LAW40117|行政法与行政诉讼法案例分析
088263 LAW40118|创业与合同
088266 LAW40121|劳动尊严与权益保护
088267 LAW40122|国际问题与法律
178260 LE20102|物流工程
178261 LE20113|交通运输工程导论
178264 LE24010|专业认识实习
178274 LE31035|应用统计学
178275 LE31223|电子商务及其应用
178276 LE31303|物流配送与运输规划
178278 LE31502|物流信息系统
178280 LE35502|物流信息系统课程设计
178281 LE35910|专业综合课程设计(Ⅱ)
178283 LE40163|多式联运
178284 LE40251|专业英语
178287 LE41414|现代物流技术与装备
178288 LE44044|毕业实习
178289 LE45322|物流系统建模与仿真课程设计
178290 LE45930|专业综合课程设计(Ⅳ)
058421 LIT30090|应用文写作
108201 MATH10011|高等数学1（工科数学分析类）
108202 MATH10012|高等数学1（电子信息类）
108203 MATH10013|高等数学1（工学类）
108204 MATH10014|高等数学1（建筑类）
108205 MATH10015|高等数学1（经济管理类）
108206 MATH10017|高等数学（其他）
000536 MATH10018|工科数学分析(1)
000662 MATH10019|高等数学（1）
108002 MATH10022|高等数学2（电子信息类）
108003 MATH10023|高等数学2（工学类）
108004 MATH10024|高等数学2（建筑类）
108207 MATH10031|线性代数(I)
108006 MATH10032|线性代数(II)
108007 MATH10033|线性代数(Ⅲ)
108208 MATH10081|微积分I
358006 MATH10082|微积分Ⅱ
108209 MATH10111|数学分析（1）
108210 MATH10131|数学分析（3）
108211 MATH10211|高等代数与解析几何（1）
108212 MATH10231|高等代数与解析几何（3）
310000 MATH10311|高等代数与解析几何 (Ⅱ-1)
108213 MATH19011|新生研讨课
108011 MATH20041|概率论与数理统计Ⅰ
108214 MATH20042|概率论与数理统计Ⅱ
100000 MATH20043|概率论与数理统计III
108012 MATH20050|复变函数与积分变换
108215 MATH20051|复变函数
000602 MATH20081|计算方法
108216 MATH20082|数值计算
108217 MATH20083|多元微积分
108218 MATH20101|常微分方程
108223 MATH30084|线性代数
108224 MATH30085|常微分方程
108226 MATH30101|复变函数
108229 MATH30122|动力系统初步
108230 MATH30211|抽象代数
108232 MATH30301|点集拓扑学
108235 MATH30511|运筹学
108238 MATH30601|数值分析续论
108240 MATH30701|信息理论基础
108242 MATH31901|数据结构
108243 MATH31912|Java程序设计
108247 MATH40211|初等数论
108249 MATH40311|微分几何续论
108251 MATH40501|博弈论
108252 MATH40511|图论及其算法
228300 MCHE30300|高分子化学
228309 MCHE32300|高分子化学实验
228314 MCHE42310|材料化学专业综合实验
228315 MCHE44300|生产实习
128234 MCI30800|专业外语（1）
128235 MCI31120|自动控制原理（双语）
128236 MCI31400|精密机械设计基础
128237 MCI31410|机械CAD（双语）
128238 MCI31420|互换性与技术测量
128240 MCI31700|数字图像处理
128243 MCI35402|精密机械设计课程设计
128244 MCI40520|测控仪器设计（双语）
128246 MCI41330|测控电路
128247 MCI41510|检测技术
128249 MCI45526|专业综合课程设计
128251 MCI46525|测控仪器现场研讨课（2）
000559 ME10100|工程学导论
118010 ME10102|工程制图（Ⅱ）
118011 ME10103|工程制图（Ⅲ）
000516 ME10204|机械制图 1
118014 ME15100|制图综合训练
118243 ME20102|机械原理
118244 ME20331|模拟电子技术
118246 ME20721|工程热力学
118247 ME20722|流体力学
358216 ME20820|静力学与质点动力学
358217 ME20860|制造方法
118249 ME25100|机械原理课程设计
118250 ME30010|机械工程专业外语
118251 ME30101|工程流体力学
118252 ME30102|机械精度设计
118253 ME30103|机械设计
118254 ME30104|机械CAD/CAE/CAM
118259 ME30115|空间六自由度传动与控制的创新设计与关键技术
118260 ME30116|特殊齿轮传动机构的创新设计及应用技术
118261 ME30117|知识工程与创新
118264 ME30211|复杂零件高精度数字化制造系统与装备
118267 ME30230|机械制造技术基础（II）
118270 ME30300|测试与信号分析
118271 ME30310|控制工程基础（II）
118273 ME30441|车辆工程专业英语
118274 ME30442|汽车结构有限元
118275 ME30443|汽车控制理论
118279 ME30447|汽车现代设计理论与方法
118282 ME30450|热工学
118285 ME30721|反馈控制系统
118286 ME30722|固体力学
358218 ME30810|热力学
358219 ME30811|流体力学
358220 ME30821|运动学与动力学
358222 ME30830|固体力学
358223 ME30842|机械工程中的数值分析技术
358224 ME30880|系统动力学与振动
118290 ME31101|机械设计基础（Ⅰ）
118291 ME31102|机械设计基础（Ⅱ）
118293 ME31210|机械制造技术基础(Ⅰ-1)
118294 ME31240|汽车制造工艺学
118295 ME31300|流体传动与控制
118296 ME31310|机械电气控制及自动化
118297 ME31330|控制工程基础（Ⅰ）
118299 ME31332|机械工程测试技术
118302 ME31441|发动机构造
118303 ME31442|汽车构造
000070 ME31802|机械设计
000071 ME31803|机械原理
358225 ME31870|电路与传感器实验
118307 ME34440|认识实习
118308 ME35101|机械设计基础课程设计
118309 ME35102|机械设计课程设计
118310 ME35130|机械制造技术基础课程设计
118311 ME35210|工艺课程设计
118314 ME40111|机器人技术
118319 ME40211|机械设备故障诊断与创新能力培养
118320 ME40212|绿色制造
118321 ME40213|网络化制造及云制造服务平台
118322 ME40214|智能制造装备与系统
118324 ME40216|数控编程与工艺
118330 ME40331|机电系统分析与设计
118331 ME40332|计算机仿真技术
118334 ME40441|汽车车身设计
118335 ME40442|汽车电子控制技术
118336 ME40443|汽车电子控制系统设计
118338 ME40445|汽车设计
000082 ME40447|深度混合动力汽车技术
118339 ME40451|内燃机工作过程分析
118340 ME40452|内燃机设计
118341 ME40721|工程数值方法
118342 ME40722|计算机辅助设计与制造
118344 ME40724|微系统设计与应用
118345 ME40725|有限元分析
118349 ME40740|汽车安全设计理论（全英文）
358226 ME40812|传热学
358227 ME40821|工程材料
358228 ME40822|液压传动与控制
358231 ME40881|信号、系统与控制
118350 ME41230|数控技术
118353 ME41330|计算机接口技术及应用
118354 ME41334|虚拟仪器
118355 ME41441|电动汽车结构与原理
118356 ME41442|汽车噪声控制
118357 ME41443|汽车专业试验
118358 ME44010|生产实习
118360 ME45110|专业课程设计
118361 ME45310|数控加工实践
118363 ME45332|计算机接口技术及应用课程设计
118365 ME45442|汽车零部件设计数字化实践
000279 MEC030921|银行经营和管理学
108263 MECO30831|会计学
108264 MECO30901|保险学
108265 MECO30902|公司理财
108266 MECO30911|微观经济学
108268 MECO30931|投资银行学
108271 MECO40102|金融数据挖掘
108273 MECO40911|计量经济学
108274 MECO40931|投资学
000449 MED20002|物理化学（Ⅲ）
000450 MED20003|药学概论
000323 MED20005|仪器分析（Ⅰ）
000324 MED20013|有机化学（I－2）
000451 MED20202|微生物学基础
000317 MED20301|波谱与波谱分析
000316 MED30005|药事管理
000321 MED30104|药物合成反应
000320 MED30106|药用高分子材料
000319 MED30107|中药分析
000322 MED30301|药物分析
000314 MED30502|药物设计学
000315 MED32103|药学专业实验（4）
000318 MED32601|药学专业综合实验
000325 MED44010|认识实习/仿真实习
000326 MED44020|生产实习
678005 MET11000|军事课（含军事训练、军事理论）
138203 META20100|高温物理化学
138205 META21102|传输原理（2）
138207 META21112|冶金原理（2）
138210 META30002|冶金工艺设计与研究（2）
138211 META30010|冶金学导论
000227 META30940|专业英语阅读与写作
138220 META31010|冶金工程设计原理
138221 META31500|自动检测与过程控制
138222 META31600|冶金资源与环境
138224 META31910|能源工程
138225 META31920|现代冶金反应工程
000225 META34010|冶金工艺仿真实训
138228 META40200|非高炉炼铁
138229 META40410|钒钛冶金
138230 META40910|冶金流程工程学
138231 META41400|铁合金及特种冶炼
138232 META41900|高温材料基础
138233 META44000|冶金工程设计原理课程设计
000515 MGMT10000|新生研讨课
028002 MGMT10204|管理学
028003 MGMT10402|基础会计学
028007 MGMT14401|会计模拟实习1
029674 MGMT20001|经管讲座（1）
028247 MGMT20104|信息管理学
028249 MGMT20204|社会心理学
028252 MGMT20401|财务管理
028253 MGMT20403|中级财务会计
028254 MGMT20407|高级财务会计
028255 MGMT20451|公司法与商法（F4）
028256 MGMT20454|业绩管理（F5）
028257 MGMT20457|税务（F6）
028261 MGMT20604|物流学
028265 MGMT21142|Java程序设计
319633 MGMT23001|社会实践
028268 MGMT24401|会计模拟实习2
028269 MGMT30101|应用统计学
028270 MGMT30117|系统工程
028273 MGMT30150|管理信息系统
028276 MGMT30164|数据仓库
028278 MGMT30204|创新管理
028280 MGMT30210|战略管理
028281 MGMT30213|跨国企业与跨文化管理
028284 MGMT30313|市场研究
028287 MGMT30322|客户关系管理
028288 MGMT30328|服务营销
028289 MGMT30337|品牌管理
028293 MGMT30377|商法
028295 MGMT30401|管理会计
028296 MGMT30403|审计学
028298 MGMT30405|成本会计
028300 MGMT30407|中国税制
028303 MGMT30451|财务管理（F9）
028305 MGMT30457|公司报告（P2）
028311 MGMT30601|物流与供应链管理
028312 MGMT30607|物流运输管理
028313 MGMT30610|仓储与配送管理
028316 MGMT30622|物流装备与设施
028319 MGMT30631|采购管理
028321 MGMT30637|物流系统仿真
028324 MGMT31114|面向对象程序设计
028327 MGMT31153|多媒体信息系统
028329 MGMT31701|电子商务概论
028331 MGMT34365|专业实习
028332 MGMT35177|面向对象程序设计课程设计
028334 MGMT35201|企业经营实战模拟
028335 MGMT35359|市场研究课程设计
028337 MGMT40137|企业信息化建设与管理
028342 MGMT40201|商业伦理与社会责任
028343 MGMT40204|运营管理
028344 MGMT40207|质量管理
028345 MGMT40210|创业管理
028346 MGMT40325|营销企划实务
028347 MGMT40347|零售管理
028351 MGMT40403|会计理论
028353 MGMT40451|高级财务管理（P4）
028354 MGMT40454|高级业绩管理（P5）
028355 MGMT40501|薪酬管理
028356 MGMT40504|领导学
028357 MGMT40619|物流系统规划与设计
